Airplane ID,Drag Coefficient,Lift Coefficient
48a36df204cb05dde7fc8cd567dee096,6.110171e-01,-2.527310e-01
48a9b9c041d377b26012a714b05f25ca,4.924928e-01,-2.423595e-01
48b99ae8fbe0762a8ed04761eced33c6,8.283275e-01,1.639186e-01
48bcce07b0baf689d9e6f00e848ea18,4.076673e-01,3.490400e-02
48c2f17fd1610cddf9b189ce48b45ae1,4.216694e-01,-8.830733e-01
48c4b6bde824e987a8cba409c4409ba9,3.865382e-01,6.459240e-01
48c4e5e2c2dfccc7a68efacd2d601104,1.110315e+00,1.863398e-01
48cb2de06f46cde25ed29e0a9f14425,9.144214e-01,1.991914e+00
48d03ffabd0399f4303510f9a56d94fe,2.731103e-01,1.014225e-01
48df2496242053da4ee0fb6a51564c3,5.931309e-01,2.452081e-01
48e477d5904bb7bb1ad94eee1d03defc,1.124781e+00,-1.857959e-01
48e47a6e592cf635590b4d838791a67a,5.677196e-01,-5.593152e-02
48e9c61de4db838d84b83051fa0ae5d2,5.434804e-01,1.222130e+00
48fc59725119ac1133de69c9cd670995,3.852749e-01,7.371045e-01
48fed12884533a5fe48f6bbab67fa514,5.989492e-01,7.972617e-01
49131e925ef3349566cf1b4a8fc3914e,4.113842e-01,4.124268e-02
4937396b74bc16eaf781741e31f0df4,4.697363e-01,5.070998e-01
494660cc290492218ac43fbf276bac06,3.182950e-01,8.804296e-01
494a1698eb82572c3df325aac2f73830,5.721099e-01,6.270897e-01
49611834b200ece04c3a35cee92bb95b,3.817267e-01,-7.591146e-02
49660fd24e5c2fbab87697d3904b168b,5.144814e-01,4.385118e-01
4982bea0a007c19593b2f224b3acb952,2.062047e-01,-2.226255e-01
498ea154c08d51abc863ab010b80d9ed,4.483466e-01,5.271712e-01
49917fb82beca4beca8607f540cc62ba,0.000000e+00,0.000000e+00
4992d4c425b3cb426e8204b21fc3574b,7.181630e-01,1.119000e-01
49aa625393dbd1a4d443895deb2f03aa,4.206690e-01,3.076519e-01
49e21b81565a51e6493c5f51f14398c7,4.224116e-01,2.253891e-01
49e9aa7ffa2b1a25e9d8a35d7a1fb08d,9.960329e-01,3.367794e+00
49f400e6574c75554c3a35cee92bb95b,2.206520e-01,-1.866293e-01
4a11239139c5f81762b600da24e0965,4.785421e-01,3.953142e-01
4a15b999378e1831dee83316225be271,3.602292e-01,4.806123e-01
4a199b1c3c80c8823bfdf036d38c839b,5.091041e-01,5.421616e-01
4a21d3920b11cdbf1592d7a04a86fa53,7.378387e-01,-4.988365e-02
4a27a6276e748777bc0909d98a1ff2b4,4.633240e-01,9.153541e-02
4a300ea7cbe3ae58a42c49797afd1f5c,4.261098e-01,3.223564e-01
4a3950ebb6fe6aca8afca43ae0909988,3.806175e+00,-7.121206e-02
4a552066ae1da546cc34b900bb2492e,5.818225e-01,4.227611e-01
4a559ef6547b685d8aed56c1a220a07d,3.996870e-01,1.204486e+00
4a6961377146f08cb45fd154bd3b6957,9.079969e-01,8.337374e-01
4a7b3bb0f7e4e13af7f031a34b185310,8.693598e-01,-1.586086e-01
4a837740b388aa45d8ff6111270336a9,5.371201e-01,3.013394e-01
4a9d28a5f272853fbbf3143b1cb6076a,4.782149e-01,8.722903e-01
4a9d3df03a7d41d77209009cfb89d4bd,3.696180e-01,3.516302e-01
4a9f55420d17c815d37636af9c7bcc34,3.958712e-01,8.055665e-01
4ad92be763c2ded8fca1f1143bb6bc17,5.426115e-01,5.244853e-01
4ae3924f14d2c0084c3a35cee92bb95b,0.000000e+00,0.000000e+00
4ae3b41081645ca3e70b97b9b33fd6d6,2.436961e-01,-1.849882e-02
4afcc2cf695baea99a6e43b878d5b335,7.106212e-01,8.290451e-02
4b0f44a76ef66ec9491bc6c980bcf9e4,1.251702e+00,-2.991182e-01
4b10780b9e0f93f1d32761b337f8b72a,3.367372e-01,1.879217e-01
4b20c1736440ff9d90dd6eb126f6cbbb,8.699175e-01,2.516243e-01
4b4782c572fa8b11a20c7111a5d0d7fc,5.216460e-01,7.572785e-01
4b4fd540cab0cdf3f38bce64a8733419,6.167884e-01,-2.877293e-01
4b623f70c9853080aac5531514d15662,2.196460e-01,-1.981706e-01
4ba7b11cd496e3be69176f0174b7620c,0.000000e+00,0.000000e+00
4bae467a3dad502b90b1d6deb98feec6,5.893911e-01,7.484304e-01
4bb41171f7e6505bc32f927674bfca67,1.030210e+00,-1.211740e+00
4bca81eedcc3da52b8013668e30e23b0,9.703675e-01,1.262496e-01
4bd5f77521e76e6a2e690fa6dfd5d610,5.525212e-01,6.586547e-01
4bdb2c4fc6701174ca8607f540cc62ba,4.425376e-01,5.703642e-01
4bf0b3df529d5093551df482db927edc,0.000000e+00,0.000000e+00
4bf2c942aafb4a2cbd46d022fd7d80aa,0.000000e+00,0.000000e+00
4bfa5d948d9ca7ab7c5f0032facde6fe,5.028619e-01,2.300849e-01
4c008f39378be18bc0909d98a1ff2b4,6.501698e-01,5.674174e-01
4c07126c6ecf5436b7bd17e458d0dcb,4.317577e-01,1.982391e-01
4c0f48d49805a37298a97ddfb532e08c,5.898783e-01,-9.736069e-01
4c3b1356008b3284e42e14fe98b0b5,5.072857e-01,7.776161e-01
4c5b8babafbb7b5f937ae00fead8910d,4.520727e-01,-2.555306e-01
4c880eae29fd97c1f9575f483c69ee5,1.898710e+00,6.135895e+00
4c9214d70e0a00c6c1ccec171a275967,4.268261e-01,6.452641e-01
4cb164f1fce7849762b600da24e0965,3.522553e-01,2.591244e-01
4cb1c851d4333d1c4c3a35cee92bb95b,4.947775e-01,9.430400e-01
4cbca5f95cd6cbc6e59552931a2cfd3c,6.045175e-01,-5.372163e-01
4cdd238ccf9002344f59c2a67aa8473b,5.196782e-01,6.963127e-01
4ce24828099fdb5e744ca709c13b7abe,3.637607e-01,1.835730e-01
4cee36a2e8dd3b24b87697d3904b168b,3.962143e-01,3.701171e-01
4d0898c7cac1199a4b0853084d4042f7,3.709308e-01,2.646242e-01
4d0994838c31434cef5f09964a6a1f97,9.925931e-01,-2.333743e+00
4d139f21350f64d2425a06bba46b20dd,1.147298e+00,-2.262720e-01
4d13a1b180422efc2d0334ee3a22c9fc,5.098688e-01,1.234762e-01
4d223d7a0e8162cabd46d022fd7d80aa,4.091808e-01,2.107947e-01
4d2d87e61a18760ff64801ad2940cdd5,5.188686e-01,-1.602469e-01
4d3fca1d1cacc27beeefea58691b769a,4.010956e-01,-2.172584e+00
4d50ff789e84e70e54eefcdc602d4520,4.695936e-01,-1.797932e-01
4d6ec762d1583ded46555ee25941a22e,1.735941e-01,-3.736772e-01
4d84619c0da53326e90916c8815b5c43,5.804624e-01,-2.307467e-01
4d885cb269ae88ccbc40166c69b12cc6,4.879379e-01,-2.300396e-01
4d97f6fcb6886f49cc14f1e6f4f4f49b,5.432611e-01,5.511519e-02
4de5861211ad5b95e7ef9fff09638f8e,1.295637e+00,-1.146476e+00
4de653411d132abdf1e2558bb9cfc329,6.672665e-01,1.649217e-01
4def53f149137451b0009f08a96f38a9,4.295389e-01,-6.243887e-01
4dfe2199fdd333d09837a3d08a6a1966,4.846637e-01,-6.207981e-01
4e1dfdfdd417479f49e1f7e01fe2ed1,4.008047e-01,1.363527e-01
4e2322d4f1c0d29df96e777471c18dbe,1.594204e+00,1.651030e+00
4e2769ec84c0bd0454eefcdc602d4520,3.734187e-01,5.347381e-01
4e3e46fa987d0892a185a70f269c2a41,1.268321e+00,2.155948e+00
4e4128a2d12c818e5f38952c9fdf4604,3.109395e+00,-5.021436e+00
4e4ae13865bf47f41adbb4c4e06ad649,6.340541e-01,6.154102e-01
4e66465abe540ee326ccedfb0470de8f,3.805006e-01,2.501251e-01
4e67529b0ca7bd4fb3f2b01de37c0b29,2.869338e-01,-1.247875e-01
4e67ea4fbcd0d9a4bfb056e4de687088,0.000000e+00,0.000000e+00
4e85ef428689df5cede07437dedab44,1.667915e+00,1.184768e-01
4ea714b785e24f0d9a6e43b878d5b335,6.042296e-01,-3.208760e-01
4ec2aff45e8c495a667f1f26ed74631c,1.041417e+00,-1.020422e+00
4eced94670d10b35e856faf938562bd0,4.577433e-01,-3.786842e-01
4ed01f44e3e422dff64801ad2940cdd5,4.259555e-01,3.548621e-01
4ed5983b7721f1da7f79d93424b708f0,4.199553e-01,-5.614546e-01
4ee420a617a2bb40bd4fd4a5b9107dc4,3.620545e-01,3.339721e-01
4ee48907120e261c3df16180af9974ee,6.346657e-01,-1.871441e+00
4ee6a3030995dcd4bc0909d98a1ff2b4,3.048240e-01,5.661575e-01
4f0bf26c62bb7c8b7e1c97634acf0214,7.276320e-01,-1.573702e+00
4f1fb7c062c50fb15a2c5766752aea65,4.385727e-01,-1.908124e-01
4f2830d3d566220be5dd38f670a033a8,0.000000e+00,0.000000e+00
4f3a64164fbe16f54c2c88971423d0be,7.706136e-01,3.295467e-01
4f3f39ddde5874f2db73445864b72015,3.906686e-01,3.428286e-01
4f5fc434ebc03254fc7b1255b2e02e3f,4.705468e-01,-3.261083e-01
4f7814692598ebdc7dadbbeb79fd1fc9,7.893797e-01,-1.525631e-01
4f8952ff04d33784f64801ad2940cdd5,5.017601e-01,8.088439e-01
4f9a01d66d1de632f810506e9ae2dcc2,4.639881e-01,5.470611e-01
4f9b12d07dce21ac9d93a50cb0355558,4.144628e-01,-1.981475e-01
4fb10ce02887e35efca1f1143bb6bc17,4.717052e-01,-6.091957e-02
4fb69651d04e010554eefcdc602d4520,4.081110e-01,3.176741e-02
4fbdfec0f9ee078dc1ccec171a275967,3.489395e-01,1.811070e-01
4fccf49d6356c756b833a96759a020e2,5.189292e-01,4.633675e-01
4fd9c86e43a1dea17209009cfb89d4bd,5.395565e-01,5.416729e-01
4fe076aa34c706b83d7edb3bb2d24b58,4.406864e-01,4.097633e-01
4fe7bcbeccf207a5a2a2a57a63160d60,1.385459e+00,-3.228604e-03
4ff50b9f815c58acca8607f540cc62ba,4.058553e-01,4.993081e-01
50040de261741893fb5c1b0f759e2bc1,4.947085e-01,3.628860e-01
5011e352793d063f26360e1e29a956c7,4.923125e-01,3.202806e-01
5024341275a685bdecff69852469d7e3,1.143122e+00,-1.813274e+00
50342e9cb1a7e00e59c11002fedd14ce,4.939062e-01,-8.378760e-01
50755e616df58fe566cf1b4a8fc3914e,2.989735e-01,1.411855e-02
508fa09e7df177e7fee8021c81c84603,6.552407e-01,-3.873628e-01
50d2629e7e96c2883034111f96c5f617,1.281067e+00,-7.510253e-01
50da48c8e7644508fca1f1143bb6bc17,5.422545e-01,3.353554e-01
50e6ab918250ac797a663d343339f8e,4.513875e-01,9.687873e-01
50e793fe39e527b245f31985fc702c6e,6.603324e-01,2.394329e-01
513c955bb46d739683651cbc8e49e4f,4.407177e-01,-4.402030e-01
515b1b36d9f7721a903a13c314c66013,5.390171e-01,6.560649e-01
519f1ddcbf942a76a71b0c9b506dc672,2.946740e-01,-9.842414e-02
51c0b132806335051592a2f89cfd307e,0.000000e+00,0.000000e+00
51d6c3bf592a1fc16dfe8328adcc508e,1.245299e+00,1.415748e+00
51ebcde47b4c29d81a62197a72f89474,1.493733e-01,-6.118871e-01
51f24c13e4af3e06b6e5b4d7b00c5b3,6.411998e-01,-4.344020e-02
51f51906f12681a1dc82b8fee1057b30,7.554688e-01,1.877497e+00
520382dade7695c4906bca4ffd4af837,4.602681e-01,1.119216e+00
5213a6520cc225a0fb5c1b0f759e2bc1,3.318181e-01,1.027726e-01
52151d6a699ed1acecae07472b415b97,4.649745e-01,3.590555e-02
52185f504ffa9b32ca8607f540cc62ba,3.920069e-01,9.961398e-02
521916cfab629ce0b6ed9420d56b12a9,6.341237e-01,-5.411431e-01
521b82ced564aa2c8ee17de2c75c8e96,2.219640e-01,-1.109557e-01
521eab9363fdc2a07209009cfb89d4bd,3.666566e-01,5.272022e-01
523f1c2392338cf2b7f9c6f6b7bee458,2.675488e-01,-2.146945e-01
523f5360c3aa35b5e1c77ed807ff5c62,4.043527e-01,1.750032e-02
525446bc8f55e629151f2df200a24ac,4.392339e-01,3.458409e-03
525f3ec38c3baa7a4944d3c8bf9547cf,3.688302e-01,-6.564019e-01
52712e1c07ea494419ba010ddb4974fe,4.081381e-01,3.911106e-02
52747021197c7eeeb1a0518c224975f,6.420926e-01,-2.211137e-02
5274742871cef1aca8cba409c4409ba9,4.143384e-01,5.944433e-02
52764ef0877372245ddb9958cad651ae,1.365783e+00,-2.165619e+00
527975c6c0e1c426ca8607f540cc62ba,3.655012e-01,6.198633e-01
5294c39d2a57bd7e5cad6226edb8e82,4.647360e-01,-4.768593e-01
52a1b6e8177805cf53a728ba6e36dfae,6.693908e-01,5.427328e-01
52a6ae9074397d5f65f50257ecdfa5c7,4.195691e-01,6.635887e-01
52a84fea7c314f4c3dfc741b4df74043,9.386887e-01,5.147027e-01
52b2c8f99319167c71d03b466c72ce41,5.669108e-01,1.593242e+00
52c9b1a9f8d3cbcb9a6e43b878d5b335,2.252370e-01,4.958976e-01
52ca6970fb09b561f9f7510373841dd9,3.215588e-01,4.726386e-01
52cd5876945106d154eefcdc602d4520,5.598764e-01,1.325793e+00
52e27aecdd55c1bf5b03388497f76a9e,0.000000e+00,0.000000e+00
52e7f93d592622a9615ba7bf3620290d,5.739838e-01,1.333599e-01
52ef4ccb24accbb295673ce3194af95e,4.134691e-01,6.056255e-01
53011f6c40df3d7b4f95630cc18536e0,5.771741e-01,1.418829e-01
530540dc968b396d7f3805c1aec66f00,6.004910e-01,2.279716e-01
530d0edd6e2881653023dc1d1218bb2d,9.230770e-01,-6.031336e-01
5335e5be2619bbed8141b488a44e65e2,2.835663e-01,1.473801e-01
535dad1777edb67bbc0909d98a1ff2b4,4.058776e-01,5.198178e-01
536e1640461854957a86454b5377c47f,6.412960e-01,-1.007869e+00
536f5d8e46467566643c3c243d611069,4.888248e-01,1.929840e-01
53789eb9419da78c19bf80b167cee3a3,6.507023e-01,1.991719e+00
538f0b5ee7c786e6d3b936925082270f,2.997579e-01,2.422904e-03
5392580fe70da9043554ccf8c30febe7,4.355923e-01,4.674381e-01
53958f924a50069090baeef8ba5b93e5,4.954986e-01,5.872845e-01
53c27d3031f6f97e402be9c8dff728f8,4.489990e-01,-9.582884e-02
53c7a6b56afb63807222da102ac36d2b,3.522609e-01,4.067114e-01
53d0eca7c8ab5e644c3a35cee92bb95b,3.601994e-01,-2.942443e-01
53d8ce9573e361d990b1d6deb98feec6,7.173976e-01,2.585205e-01
53edcc6832e776dcca8607f540cc62ba,3.449853e-01,5.864445e-01
53eee66291c47a91bc0909d98a1ff2b4,6.536842e-01,1.110821e+00
53f0e2f6671346ae5ff3feb917a6004b,4.259260e-01,4.440087e-01
54066a3cdb79ac8fa5cbab5aded19a14,3.849076e-01,5.545794e-01
5413e0eca808b2601f17e8416b3322a8,0.000000e+00,0.000000e+00
541ad6a69f87b134f4c1adce71073351,4.635308e-01,8.557623e-02
541c19fe42806c4d26360e1e29a956c7,5.533216e-01,8.579893e-01
541db123c3ae32cda91f7285bb2efb4d,1.759033e+00,-3.174174e+00
542a1e7f0009339aa813ec663952445c,3.804949e-01,6.569109e-01
543412ccea0db2f8f37f38dedb2f1219,6.606474e-01,-1.554961e-01
5454ef3f1e0367f38f92ff0dbc52d7eb,4.280883e-01,1.440536e-01
5459029489f68030590874dcd9dc8481,4.325101e-01,3.140128e-01
545cadae487b55bbc46ba5100bcdc520,4.564428e-01,5.609667e-01
5466493424ca47bbfca1f1143bb6bc17,6.344261e-01,2.619318e-01
54711bb9127ddf7ef412783097373bdc,5.054125e-01,3.456273e-01
54885d5beee4e76ab63969f9f8d6f075,3.810169e-01,-1.078800e+00
54984229a5e704f2941d71475449eb25,1.545483e+00,-3.161656e-01
54c0f5b611d3c7e683651cbc8e49e4f,1.833503e-01,1.554719e-01
54c13e95f07492a9e10e757961deca98,2.832740e-01,5.260057e-01
54d49185bcda732a91e8833d3c500d73,5.665862e-01,-3.304274e-03
54e926e12382808b66cf1b4a8fc3914e,5.371013e-01,-7.280125e-01
54f0d46b866c1f714d4cb1c2a5e48b7a,3.651406e-01,2.886077e-02
55036f6b22ddeeedca8607f540cc62ba,6.468463e-01,5.196666e-01
5515a62182afd357f2b0736dd4d8afe0,0.000000e+00,0.000000e+00
551635d89144da64299a59bfd8e7d284,3.001008e-01,-1.125660e-01
551e8582c195944af1b991541832fbf8,1.549289e+00,2.688911e-01
5524fd6b35f47d5ba8cba409c4409ba9,3.881383e-01,-1.014289e+00
552871abb864d06d35fc197bbabcd5bd,6.494111e-01,1.659743e-01
552d76fdb54e5d57cf7cf1e30e2f5267,2.839277e-01,6.906308e-02
5558a2511bd43caf2fc668af6d3ad0ad,3.837251e-01,2.523827e+00
556363167281c6e486ecff2582325794,7.934957e-01,3.848987e-02
556d2b99469e62e623a346a784afd6ba,8.342399e-01,-8.709026e-01
557429a274a21e1e6a257cd6bc529741,0.000000e+00,0.000000e+00
558d3d7e6e78f2d941756cc47b70ca20,3.591848e-01,9.222002e-01
559f9a545b9b98a1d433b2698458193,3.443458e-01,4.081030e-01
55b7a2661bffdf9d55a352cb563d3195,4.849471e-01,-3.506786e-03
55cdb0891d7a05fb2217d56276f279c,8.499862e-01,-1.266774e+00
55ce4fc0b3df0234bbf3143b1cb6076a,3.252121e-01,2.052689e-01
55d0772f003a362916c1ee83fd7a7f1a,3.648839e-01,6.063890e-01
55ed35a03b08a8f44f95630cc18536e0,4.180917e-01,4.575457e-01
55f212ad58883877ca8607f540cc62ba,5.867854e-01,6.534134e-01
55fabcb7e7c11560fa6bb68bdba0e663,0.000000e+00,0.000000e+00
5608c1b40a0c2fc9c2912ef1a1302821,0.000000e+00,0.000000e+00
560b4af718f67902ac4f72bf08dc79a6,3.355816e-01,8.375795e-02
560e0890ae86aa7624a25a765a1075c2,5.570342e-01,-5.539303e-01
561bab672a9e12352c1752d7966dcc0,4.297732e-01,-3.005311e-01
562a94308f7bf09b8aa0062ef5480a6d,5.182935e-01,1.212679e+00
563cef4df464ddb1e153dd90dac45a6d,1.694778e+00,-1.938525e+00
56616237ed5168f3a18e0889038e4fb6,6.917414e-01,6.737223e-01
5676893c90ec0f6dab81b7399bdbb6e2,3.953120e-01,-1.192539e-03
5678fc24603d25cb74745e8fbb11e3df,7.657008e-01,3.468010e-01
56ace4b209c9ee823bb911cbca3906a3,4.353345e-01,1.304138e+00
56b44fdca08540da71d03b466c72ce41,5.724173e-01,4.583518e-01
56ba815f883279b462b600da24e0965,3.626280e-01,8.226685e-02
56bb8130f49b481e230ac8907b9b7f90,4.652938e-01,-4.444244e-01
56c605d0b1bd86a9f417244ad1b14759,3.135525e-01,1.133224e-01
56c79a936f57ef3f7b164268a44f7712,4.066788e-01,6.261249e-02
56c7e0b6f27cc498f3ad4b0977199f23,3.971932e-01,5.414590e-01
56c827003a2fdb16853d2b3113ecdbb6,9.133017e-01,6.508721e-01
56ec4638067cfccd3dd4ea7aa5ac3a5a,0.000000e+00,0.000000e+00
56ed0ef0864d18c2f5c7319b71bdce6e,5.110736e-01,-6.782070e-02
56fbecc11e62071553a6ddb5892da51a,9.189822e-01,-4.321982e+00
571cfb1da3d5b3704b5910188444efc8,3.904889e-01,2.429276e-01
572cae68af04663cb145cb2b20ac87f8,8.032942e-01,6.780355e-01
572d374ddb49e77a828204947d78b9af,5.731559e-01,7.515837e-02
5739574537212a72b3f2b01de37c0b29,2.960849e-01,-8.980015e-02
57575cb42132554af64801ad2940cdd5,2.981763e-01,6.082734e-01
575b8ec48c550f456252573e97057236,5.187438e-01,2.477259e-01
5763ed16cc79ce63dc0a4f5bab755bb6,3.444323e-01,-1.111082e-01
576edc1da4e3fb47b627754c4259e985,8.857282e-01,3.129193e+00
577ef32f6c313a5e4ca16f43c2716caf,8.256888e-01,2.052412e+00
5785c8651893ca6b7209009cfb89d4bd,3.072432e-01,-1.441934e-01
579187a52086b0a63690bd3a9fab7134,6.012250e-01,7.725726e-02
57937c7ab42260ebf119374ee5d5f944,5.042948e-01,7.847958e-01
5793a442744f4bcf7af203abeca5ce86,6.661095e-01,-6.728860e-01
57a57f639a3e636d914c075742032f6,2.957401e-01,-6.742760e-01
57b5666dfe2607ea1025c08d338b6d83,4.613437e-01,-1.628060e-01
57c4a88a7b2e10f14c971d5c531b9d1c,1.294115e+00,1.487618e+00
57e135ae4fc03f2e6d06e36417078f,3.977767e-01,-4.210634e-01
57eaa54ff3e4d6f211f78b196c636566,6.541146e-01,1.645913e+00
57f1dfb095bbe82cafc7bdb2f8d1ea84,5.565036e-01,1.668805e-02
57f30880519c8270e58d21f41272cdad,5.373490e-01,1.062343e+00
57fe8ad460bcb4929a4a28ef635593ce,2.908757e-01,2.102356e-01
580e54df8765aac1c1ca96a73599ca7e,1.895383e+00,1.142677e+00
584e076b6cee78addc3757fd1f4189a9,6.016389e-01,-7.007619e-01
5869e6c3e9d2748e5ff3feb917a6004b,6.122517e-01,1.095421e-01
589e5b24b3b0e30e2620819ddac40644,0.000000e+00,0.000000e+00
58d23c8bf0902cc590b1d6deb98feec6,0.000000e+00,0.000000e+00
58e7f5046a0eb6474298cee0ed15ce9,8.328855e-01,-9.021371e-01
58e967e02a183d49bc0909d98a1ff2b4,0.000000e+00,0.000000e+00
58fadbeceb7e239724f575085333a65b,4.804141e-01,7.748828e-01
58fcba9ef405277cfc8d2548f6ad75e,8.034152e-01,-1.218929e-01
58fe58e9f7431a1a428659c2b5124968,6.813650e-01,6.047949e-01
5903b9eeb53f1f05a5a118bd15e6e34f,4.165828e-01,3.534340e-01
59043812c2139ea8bbf3143b1cb6076a,3.812794e-01,4.370565e-01
59209cb5ba7a34633e1e5609a53c0477,3.357732e-01,3.110501e-01
593dbc303a7afed7f44f89e40af48618,4.027337e-01,2.109049e-01
595556bad291028733de69c9cd670995,0.000000e+00,0.000000e+00
5958285db82a82cbc0909d98a1ff2b4,5.180963e-01,1.223675e+00
5963e4385e6e5c0925c10fa44a32fd7,4.660840e-01,1.523995e+00
596c6e1e27b102aedf9d17a71b5ddec2,3.192786e-01,3.033815e-01
596cddf6fbdc9d6b96212c8f6cd06e,5.917814e-01,-2.207750e-01
59b851010f0aef7422b13c48c34706de,3.823264e-01,2.763757e-01
59b8d36b0f96aa5cca649c0959202cf,4.131038e-01,1.455286e+00
59bb001a6f7301b0bb00d3d91443cc67,8.599844e-01,1.186120e+00
59bbe6a07a5a68d5d96b332cac4e78f7,6.610549e-01,-2.035029e+00
59eecc0a983a27a8130cc35407fba74a,4.459374e-01,-5.912086e-01
59f258b7aa7c1f7aa7d0c1e4eb8db7dc,1.214438e+00,-2.036485e+00
5a0fe6557b4e2b9ea8e091cb544689d5,3.685032e-01,-1.167369e-01
5a12bc3a78c510cb366a5992755f2322,8.327933e-01,1.281099e+00
5a1d4af1f417d28566cf1b4a8fc3914e,3.392638e-01,-2.204398e-01
5a3344eee5b27e670da4e1131665650,2.571952e-01,-2.200385e-01
5a37bc42a52130a18f52dc705c3109b9,5.735960e-01,-6.168945e-02
5a38f5eb63dd8b20ab9d1113aabc16f5,4.625221e-01,-9.734931e-02
5a399ad6696d587d5e37076261ed63,3.307588e-01,1.199791e-01
5a4c3f3af30e42e057891d676f728bc0,1.403659e+00,2.466178e-01
5a5e4590c54a70c6322c168d7a7c32f4,5.987504e-01,2.712006e-01
5a6eb0f2a316f23666cf1b4a8fc3914e,0.000000e+00,0.000000e+00
5a815646537e3b39f51612c193433f02,5.229041e+00,7.521531e-01
5aa22f8c52d2f777a80799ffaf21ea7d,0.000000e+00,0.000000e+00
5ab5f03340921fc8b96ae1a0a8b84ec,2.847143e-01,-2.524856e-01
5abba5b86814b98a9f4ab5ced9b9495,2.336729e-01,-2.815923e-01
5abe1e80846dd485c3e7213e9e8493f0,7.275002e-01,1.936153e+00
5ac00867c7d78b1690b1d6deb98feec6,4.509914e-01,1.487189e-01
5ac0cd21410b2a6a341877ff7a6c751f,8.075895e-01,2.528596e+00
5aca1a2ca9143638b129901f80d24b7b,5.020746e-01,1.167546e+00
5ad5fbe84d7d8ef790b1d6deb98feec6,3.671219e-01,1.100505e-01
5ae05c956af61890b58b3ab5dbaea0f7,4.351122e-01,4.074498e-02
5aeb583ee6e0e4ea42d0e83abdfab1fd,2.569032e+00,2.957870e+00
5aec07305ba4bd3d66cf1b4a8fc3914e,6.312511e-01,3.103950e-02
5aee97ad467ed9d75fe4b20a3aaa51a2,3.906946e-01,-8.014498e-01
5afdfdbb4161ce0a7456183f198fd1e9,5.601161e-01,-1.638896e-01
5b048655453b37467584cbfee85fb982,1.581216e-01,-1.769246e-02
5b3e534b2d022a9528be5258a76a8dcf,1.331928e+00,2.640131e+00
5b5c4dc4bd29dc8166cf1b4a8fc3914e,0.000000e+00,0.000000e+00
5b76fbabde77889c99399ee63318a21b,7.007252e-01,9.936963e-02
5b815e2726656685823df672991ed66,2.869072e-01,2.976337e-01
5b86cf0b988987c9fca1f1143bb6bc17,4.011956e-01,1.490748e-01
5b985bc192961c595de04aad18bd94c3,4.664758e-01,1.281546e-01
5bc41589eba11a4e15477d594f1fbd99,7.689176e-01,-6.815587e-01
5bd21df38ef89239ba4ae55719e5e195,0.000000e+00,0.000000e+00
5bd746709adf5b3ccffae3eeba6126e6,5.601379e-01,9.598667e-01
5bdef9dfed852e26195688f8ce8acdb7,3.520547e-01,1.912711e-01
5bea928fa9b2255ca8cba409c4409ba9,7.158020e-01,2.081543e+00
5c10e37453733ddb46d83d16be057f3e,1.030894e+00,-1.377063e+00
5c306ddfcc08ea1b230ac8907b9b7f90,5.865476e-01,8.414651e-01
5c379a118ec80927febd4e8b843c95aa,4.326822e-01,4.639294e-01
5c3e308093e9f287f019a51d1a3b2e07,5.286212e-01,1.141439e+00
5c4095795aad447f7301f2b895d332ac,1.260745e+00,-4.402660e-01
5c43f5436b308ed89a6e43b878d5b335,7.061550e-01,3.227488e+00
5c63ad3688c623b1a787d03c28977672,6.117848e-01,5.509394e-01
5c6590461085c93ea91e80f26309099e,9.034494e-01,-2.431136e-01
5c72cc06d79edd1cbbf3143b1cb6076a,4.705120e-01,7.408295e-01
5c74962846d6cd33920ed6df8d81211d,0.000000e+00,0.000000e+00
5c7729a3c482d77542c20743f866e1a6,3.400255e-01,3.325427e-03
5c7ef3d5de5ca9a1ca8607f540cc62ba,3.956172e-01,2.570521e-02
5c8b6d47313dae4fca1f1143bb6bc17,4.246586e-01,9.840828e-02
5c9b09738d7920f0546100d9c41f5274,3.833438e-01,7.401314e-01
5c9e30bf0691c04d4c3a35cee92bb95b,0.000000e+00,0.000000e+00
5cbe5be753b5c7faf389d19fad321c37,0.000000e+00,0.000000e+00
5cd14216765393f18b96ae1a0a8b84ec,6.568439e-01,2.171885e-01
5cd19fcc882cc769e8b0cab853748d53,4.037603e-01,-3.311850e-01
5cd68dfe309e1f8317e5bbee411fa5d0,2.532949e-01,-2.175580e-01
5cf29113582e718171d03b466c72ce41,4.910780e-01,-1.289394e-01
5cfdb557f5fedd51adb50624aa91e8c9,1.317189e+00,6.530530e-01
5d022668941c6559b0ed23034a67f7f,3.958475e-01,8.406278e-02
5d0d3f54c5d9dd386a1aee7416e39fad,3.769587e-01,4.278499e-01
5d1594f792f3641583a1f09b027e5462,7.322027e-01,-1.424326e-01
5d1d88958bd1c9c573328938c756eb4b,1.075952e+00,2.927466e-02
5d2f0bdbd08be6fa3105bdad0abb9e24,1.374174e-01,1.081578e-01
5d5aefde5935fc9eaa5d0ddd6a2781ea,2.432933e+00,6.050880e-01
5d6334ae2a0dbf70bd46d022fd7d80aa,5.066332e-01,2.951175e-01
5d7b52a58c667ca835fc197bbabcd5bd,5.585797e-01,1.669157e-01
5d7c2f1b6ed0d02aa4684be4f9cb3c1d,8.504311e-01,-5.988959e-01
5d81abbccc11935b4d4cb1c2a5e48b7a,0.000000e+00,0.000000e+00
